Ответы;Филлер/стимул;Вопрос/восклицание;single/pair интерпретация;порядок;2аргумента/1аргумент+1адъюнкт;есть сочинение/нет сочинения;id респонденты;пол;возраст;уровень образования;сфера;предложения;правильность филлера;номер предложения;порядок 2
2;стимул;восклицание;single;X аргумент -Y аргумент;2 аргумента;нет;id52;Женский;20;Неоконченное высшее;IT;sentence22.1; - ;14B;прямой
5;стимул;восклицание;single;X аргумент -Y аргумент;2 аргумента;нет;id53;Мужской;20;Неоконченное высшее;IT;sentence22.1; - ;14B;прямой
1;стимул;восклицание;single;X аргумент -Y аргумент;2 аргумента;нет;id54;Женский;20;Неоконченное высшее;Психология;sentence22.1; - ;14B;прямой
5;стимул;восклицание;single;X аргумент -Y аргумент;2 аргумента;нет;id55;Мужской;23;Неоконченное высшее;IT;sentence22.1; - ;14B;прямой
5;стимул;восклицание;single;X аргумент -Y аргумент;2 аргумента;нет;id56;Мужской;20;Среднее общее;Учеба;sentence22.1; - ;14B;прямой
3;стимул;восклицание;single;X аргумент -Y аргумент;2 аргумента;нет;id57;Мужской;20;Неоконченное высшее;Сфера обслуживания;sentence22.1; - ;14B;прямой
4;стимул;восклицание;single;X аргумент -Y аргумент;2 аргумента;нет;id58;Мужской;20;Неоконченное среднее профессиональное;Искусство;sentence22.1; - ;14B;прямой
5;стимул;восклицание;single;X аргумент -Y аргумент;2 аргумента;нет;id59;Женский;20;Неоконченное среднее профессиональное;Искусство;sentence22.1; - ;14B;прямой
4;стимул;восклицание;single;X аргумент -Y аргумент;2 аргумента;нет;id60;Женский;20;Неоконченное среднее профессиональное;Искусство;sentence22.1; - ;14B;прямой
1;стимул;восклицание;single;X аргумент -Y аргумент;2 аргумента;нет;id61;Женский;20;Неоконченное среднее профессиональное;Искусство;sentence22.1; - ;14B;прямой
4;стимул;восклицание;single;X аргумент -Y аргумент;2 аргумента;нет;id62;Женский;20;Неоконченное среднее профессиональное;Искусство;sentence22.1; - ;14B;прямой
4;стимул;восклицание;single;X аргумент -Y аргумент;2 аргумента;нет;id63;Женский;23;Среднее профессиональное;Бухгалтерский учет;sentence22.1; - ;14B;прямой
5;стимул;восклицание;single;X аргумент -Y аргумент;2 аргумента;нет;id64;Женский;30;Высшее;Экономика;sentence22.1; - ;14B;прямой
3;стимул;восклицание;single;X аргумент -Y аргумент;2 аргумента;нет;id65;Женский;24;Высшее;Маркетинг;sentence22.1; - ;14B;прямой
1;стимул;восклицание;single;X аргумент -Y аргумент;2 аргумента;нет;id66;Женский;22;Высшее;Менеджмент;sentence22.1; - ;14B;прямой
4;стимул;восклицание;single;X аргумент -Y аргумент;2 аргумента;нет;id67;Мужской;24;Высшее;Строительство;sentence22.1; - ;14B;прямой
5;стимул;восклицание;single;X аргумент -Y аргумент;2 аргумента;нет;id68;Мужской;28;Высшее;Экология;sentence22.1; - ;14B;прямой
5;стимул;восклицание;single;X аргумент -Y аргумент;2 аргумента;нет;id69;Женский;26;Высшее;Экономика;sentence22.1; - ;14B;прямой
3;стимул;восклицание;single;X аргумент -Y аргумент;2 аргумента;нет;id70;Женский;24;Среднее профессиональное;Сфера обслуживания;sentence22.1; - ;14B;прямой
5;стимул;восклицание;single;X аргумент -Y аргумент;2 аргумента;нет;id71;Мужской;21;Среднее профессиональное;Искусство;sentence22.1; - ;14B;прямой
5;стимул;восклицание;single;X аргумент -Y аргумент;2 аргумента;нет;id72;Женский;23;Неоконченное среднее профессиональное;Искусство;sentence22.1; - ;14B;прямой
5;стимул;восклицание;single;X аргумент -Y аргумент;2 аргумента;нет;id73;Женский;30;Высшее;IT;sentence22.1; - ;14B;прямой
4;стимул;восклицание;single;X аргумент -Y аргумент;2 аргумента;нет;id74;Мужской;21;Среднее общее;Учеба;sentence22.1; - ;14B;прямой
1;стимул;восклицание;single;X аргумент -Y аргумент;2 аргумента;нет;id75;Мужской;20;Неоконченное высшее;Экономика;sentence22.1; - ;14B;прямой
1;стимул;вопрос;single;X аргумент -Y аргумент;2 аргумента;нет;id51;Женский;21;Неоконченное высшее;IT;sentence23.1; - ;6B;прямой
2;стимул;вопрос;single;X аргумент -Y аргумент;2 аргумента;нет;id52;Женский;20;Неоконченное высшее;IT;sentence23.1; - ;6B;прямой
5;стимул;вопрос;single;X аргумент -Y аргумент;2 аргумента;нет;id53;Мужской;20;Неоконченное высшее;IT;sentence23.1; - ;6B;прямой
1;стимул;вопрос;single;X аргумент -Y аргумент;2 аргумента;нет;id54;Женский;20;Неоконченное высшее;Психология;sentence23.1; - ;6B;прямой
5;стимул;вопрос;single;X аргумент -Y аргумент;2 аргумента;нет;id55;Мужской;23;Неоконченное высшее;IT;sentence23.1; - ;6B;прямой
5;стимул;вопрос;single;X аргумент -Y аргумент;2 аргумента;нет;id56;Мужской;20;Среднее общее;Учеба;sentence23.1; - ;6B;прямой
1;стимул;вопрос;single;X аргумент -Y аргумент;2 аргумента;нет;id57;Мужской;20;Неоконченное высшее;Сфера обслуживания;sentence23.1; - ;6B;прямой
4;стимул;вопрос;single;X аргумент -Y аргумент;2 аргумента;нет;id58;Мужской;20;Неоконченное среднее профессиональное;Искусство;sentence23.1; - ;6B;прямой
5;стимул;вопрос;single;X аргумент -Y аргумент;2 аргумента;нет;id59;Женский;20;Неоконченное среднее профессиональное;Искусство;sentence23.1; - ;6B;прямой
5;стимул;вопрос;single;X аргумент -Y аргумент;2 аргумента;нет;id60;Женский;20;Неоконченное среднее профессиональное;Искусство;sentence23.1; - ;6B;прямой
1;стимул;вопрос;single;X аргумент -Y аргумент;2 аргумента;нет;id61;Женский;20;Неоконченное среднее профессиональное;Искусство;sentence23.1; - ;6B;прямой
5;стимул;вопрос;single;X аргумент -Y аргумент;2 аргумента;нет;id62;Женский;20;Неоконченное среднее профессиональное;Искусство;sentence23.1; - ;6B;прямой
5;стимул;вопрос;single;X аргумент -Y аргумент;2 аргумента;нет;id63;Женский;23;Среднее профессиональное;Бухгалтерский учет;sentence23.1; - ;6B;прямой
5;стимул;вопрос;single;X аргумент -Y аргумент;2 аргумента;нет;id64;Женский;30;Высшее;Экономика;sentence23.1; - ;6B;прямой
5;стимул;вопрос;single;X аргумент -Y аргумент;2 аргумента;нет;id65;Женский;24;Высшее;Маркетинг;sentence23.1; - ;6B;прямой
5;стимул;вопрос;single;X аргумент -Y аргумент;2 аргумента;нет;id66;Женский;22;Высшее;Менеджмент;sentence23.1; - ;6B;прямой
1;стимул;вопрос;single;X аргумент -Y аргумент;2 аргумента;нет;id67;Мужской;24;Высшее;Строительство;sentence23.1; - ;6B;прямой
5;стимул;вопрос;single;X аргумент -Y аргумент;2 аргумента;нет;id68;Мужской;28;Высшее;Экология;sentence23.1; - ;6B;прямой
5;стимул;вопрос;single;X аргумент -Y аргумент;2 аргумента;нет;id69;Женский;26;Высшее;Экономика;sentence23.1; - ;6B;прямой
3;стимул;вопрос;single;X аргумент -Y аргумент;2 аргумента;нет;id70;Женский;24;Среднее профессиональное;Сфера обслуживания;sentence23.1; - ;6B;прямой
5;стимул;вопрос;single;X аргумент -Y аргумент;2 аргумента;нет;id71;Мужской;21;Среднее профессиональное;Искусство;sentence23.1; - ;6B;прямой
5;стимул;вопрос;single;X аргумент -Y аргумент;2 аргумента;нет;id72;Женский;23;Неоконченное среднее профессиональное;Искусство;sentence23.1; - ;6B;прямой
5;стимул;вопрос;single;X аргумент -Y аргумент;2 аргумента;нет;id73;Женский;30;Высшее;IT;sentence23.1; - ;6B;прямой
5;стимул;вопрос;single;X аргумент -Y аргумент;2 аргумента;нет;id74;Мужской;21;Среднее общее;Учеба;sentence23.1; - ;6B;прямой
1;стимул;вопрос;single;X аргумент -Y аргумент;2 аргумента;нет;id75;Мужской;20;Неоконченное высшее;Экономика;sentence23.1; - ;6B;прямой
1;стимул;восклицание;single;X аргумент -Y аргумент;2 аргумента;да;id51;Женский;21;Неоконченное высшее;IT;sentence24.1; - ;10B;прямой
2;стимул;восклицание;single;X аргумент -Y аргумент;2 аргумента;да;id52;Женский;20;Неоконченное высшее;IT;sentence24.1; - ;10B;прямой
5;стимул;восклицание;single;X аргумент -Y аргумент;2 аргумента;да;id53;Мужской;20;Неоконченное высшее;IT;sentence24.1; - ;10B;прямой
1;стимул;восклицание;single;X аргумент -Y аргумент;2 аргумента;да;id54;Женский;20;Неоконченное высшее;Психология;sentence24.1; - ;10B;прямой
3;стимул;восклицание;single;X аргумент -Y аргумент;2 аргумента;да;id55;Мужской;23;Неоконченное высшее;IT;sentence24.1; - ;10B;прямой
2;стимул;восклицание;single;X аргумент -Y аргумент;2 аргумента;да;id56;Мужской;20;Среднее общее;Учеба;sentence24.1; - ;10B;прямой
5;стимул;восклицание;single;X аргумент -Y аргумент;2 аргумента;да;id57;Мужской;20;Неоконченное высшее;Сфера обслуживания;sentence24.1; - ;10B;прямой
4;стимул;восклицание;single;X аргумент -Y аргумент;2 аргумента;да;id58;Мужской;20;Неоконченное среднее профессиональное;Искусство;sentence24.1; - ;10B;прямой
5;стимул;восклицание;single;X аргумент -Y аргумент;2 аргумента;да;id59;Женский;20;Неоконченное среднее профессиональное;Искусство;sentence24.1; - ;10B;прямой
5;стимул;восклицание;single;X аргумент -Y аргумент;2 аргумента;да;id60;Женский;20;Неоконченное среднее профессиональное;Искусство;sentence24.1; - ;10B;прямой
3;стимул;восклицание;single;X аргумент -Y аргумент;2 аргумента;да;id61;Женский;20;Неоконченное среднее профессиональное;Искусство;sentence24.1; - ;10B;прямой
5;стимул;восклицание;single;X аргумент -Y аргумент;2 аргумента;да;id62;Женский;20;Неоконченное среднее профессиональное;Искусство;sentence24.1; - ;10B;прямой
5;стимул;восклицание;single;X аргумент -Y аргумент;2 аргумента;да;id63;Женский;23;Среднее профессиональное;Бухгалтерский учет;sentence24.1; - ;10B;прямой
5;стимул;восклицание;single;X аргумент -Y аргумент;2 аргумента;да;id64;Женский;30;Высшее;Экономика;sentence24.1; - ;10B;прямой
1;стимул;восклицание;single;X аргумент -Y аргумент;2 аргумента;да;id65;Женский;24;Высшее;Маркетинг;sentence24.1; - ;10B;прямой
4;стимул;восклицание;single;X аргумент -Y аргумент;2 аргумента;да;id66;Женский;22;Высшее;Менеджмент;sentence24.1; - ;10B;прямой
4;стимул;восклицание;single;X аргумент -Y аргумент;2 аргумента;да;id67;Мужской;24;Высшее;Строительство;sentence24.1; - ;10B;прямой
5;стимул;восклицание;single;X аргумент -Y аргумент;2 аргумента;да;id68;Мужской;28;Высшее;Экология;sentence24.1; - ;10B;прямой
5;стимул;восклицание;single;X аргумент -Y аргумент;2 аргумента;да;id69;Женский;26;Высшее;Экономика;sentence24.1; - ;10B;прямой
5;стимул;восклицание;single;X аргумент -Y аргумент;2 аргумента;да;id70;Женский;24;Среднее профессиональное;Сфера обслуживания;sentence24.1; - ;10B;прямой
5;стимул;восклицание;single;X аргумент -Y аргумент;2 аргумента;да;id71;Мужской;21;Среднее профессиональное;Искусство;sentence24.1; - ;10B;прямой
5;стимул;восклицание;single;X аргумент -Y аргумент;2 аргумента;да;id72;Женский;23;Неоконченное среднее профессиональное;Искусство;sentence24.1; - ;10B;прямой
5;стимул;восклицание;single;X аргумент -Y аргумент;2 аргумента;да;id73;Женский;30;Высшее;IT;sentence24.1; - ;10B;прямой
5;стимул;восклицание;single;X аргумент -Y аргумент;2 аргумента;да;id74;Мужской;21;Среднее общее;Учеба;sentence24.1; - ;10B;прямой
1;стимул;восклицание;single;X аргумент -Y аргумент;2 аргумента;да;id75;Мужской;20;Неоконченное высшее;Экономика;sentence24.1; - ;10B;прямой
4;стимул;вопрос;single;X аргумент -Y аргумент;2 аргумента;да;id51;Женский;21;Неоконченное высшее;IT;sentence25.1; - ;2B;прямой
2;стимул;вопрос;single;X аргумент -Y аргумент;2 аргумента;да;id52;Женский;20;Неоконченное высшее;IT;sentence25.1; - ;2B;прямой
5;стимул;вопрос;single;X аргумент -Y аргумент;2 аргумента;да;id53;Мужской;20;Неоконченное высшее;IT;sentence25.1; - ;2B;прямой
4;стимул;вопрос;single;X аргумент -Y аргумент;2 аргумента;да;id54;Женский;20;Неоконченное высшее;Психология;sentence25.1; - ;2B;прямой
5;стимул;вопрос;single;X аргумент -Y аргумент;2 аргумента;да;id55;Мужской;23;Неоконченное высшее;IT;sentence25.1; - ;2B;прямой
5;стимул;вопрос;single;X аргумент -Y аргумент;2 аргумента;да;id56;Мужской;20;Среднее общее;Учеба;sentence25.1; - ;2B;прямой
5;стимул;вопрос;single;X аргумент -Y аргумент;2 аргумента;да;id57;Мужской;20;Неоконченное высшее;Сфера обслуживания;sentence25.1; - ;2B;прямой
4;стимул;вопрос;single;X аргумент -Y аргумент;2 аргумента;да;id58;Мужской;20;Неоконченное среднее профессиональное;Искусство;sentence25.1; - ;2B;прямой
5;стимул;вопрос;single;X аргумент -Y аргумент;2 аргумента;да;id59;Женский;20;Неоконченное среднее профессиональное;Искусство;sentence25.1; - ;2B;прямой
5;стимул;вопрос;single;X аргумент -Y аргумент;2 аргумента;да;id60;Женский;20;Неоконченное среднее профессиональное;Искусство;sentence25.1; - ;2B;прямой
3;стимул;вопрос;single;X аргумент -Y аргумент;2 аргумента;да;id61;Женский;20;Неоконченное среднее профессиональное;Искусство;sentence25.1; - ;2B;прямой
5;стимул;вопрос;single;X аргумент -Y аргумент;2 аргумента;да;id62;Женский;20;Неоконченное среднее профессиональное;Искусство;sentence25.1; - ;2B;прямой
5;стимул;вопрос;single;X аргумент -Y аргумент;2 аргумента;да;id63;Женский;23;Среднее профессиональное;Бухгалтерский учет;sentence25.1; - ;2B;прямой
5;стимул;вопрос;single;X аргумент -Y аргумент;2 аргумента;да;id64;Женский;30;Высшее;Экономика;sentence25.1; - ;2B;прямой
5;стимул;вопрос;single;X аргумент -Y аргумент;2 аргумента;да;id65;Женский;24;Высшее;Маркетинг;sentence25.1; - ;2B;прямой
5;стимул;вопрос;single;X аргумент -Y аргумент;2 аргумента;да;id66;Женский;22;Высшее;Менеджмент;sentence25.1; - ;2B;прямой
1;стимул;вопрос;single;X аргумент -Y аргумент;2 аргумента;да;id67;Мужской;24;Высшее;Строительство;sentence25.1; - ;2B;прямой
5;стимул;вопрос;single;X аргумент -Y аргумент;2 аргумента;да;id68;Мужской;28;Высшее;Экология;sentence25.1; - ;2B;прямой
5;стимул;вопрос;single;X аргумент -Y аргумент;2 аргумента;да;id69;Женский;26;Высшее;Экономика;sentence25.1; - ;2B;прямой
5;стимул;вопрос;single;X аргумент -Y аргумент;2 аргумента;да;id70;Женский;24;Среднее профессиональное;Сфера обслуживания;sentence25.1; - ;2B;прямой
5;стимул;вопрос;single;X аргумент -Y аргумент;2 аргумента;да;id71;Мужской;21;Среднее профессиональное;Искусство;sentence25.1; - ;2B;прямой
5;стимул;вопрос;single;X аргумент -Y аргумент;2 аргумента;да;id72;Женский;23;Неоконченное среднее профессиональное;Искусство;sentence25.1; - ;2B;прямой
5;стимул;вопрос;single;X аргумент -Y аргумент;2 аргумента;да;id73;Женский;30;Высшее;IT;sentence25.1; - ;2B;прямой
5;стимул;вопрос;single;X аргумент -Y аргумент;2 аргумента;да;id74;Мужской;21;Среднее общее;Учеба;sentence25.1; - ;2B;прямой
1;стимул;вопрос;single;X аргумент -Y аргумент;2 аргумента;да;id75;Мужской;20;Неоконченное высшее;Экономика;sentence25.1; - ;2B;прямой
1;стимул;вопрос;single;адъюнкт-аргумент;аргумент+адъюнкт;нет;id51;Женский;21;Неоконченное высшее;IT;sentence26.1; - ;22B;непрямой
2;стимул;вопрос;single;адъюнкт-аргумент;аргумент+адъюнкт;нет;id52;Женский;20;Неоконченное высшее;IT;sentence26.1; - ;22B;непрямой
5;стимул;вопрос;single;адъюнкт-аргумент;аргумент+адъюнкт;нет;id53;Мужской;20;Неоконченное высшее;IT;sentence26.1; - ;22B;непрямой
1;стимул;вопрос;single;адъюнкт-аргумент;аргумент+адъюнкт;нет;id54;Женский;20;Неоконченное высшее;Психология;sentence26.1; - ;22B;непрямой
4;стимул;вопрос;single;адъюнкт-аргумент;аргумент+адъюнкт;нет;id55;Мужской;23;Неоконченное высшее;IT;sentence26.1; - ;22B;непрямой
5;стимул;вопрос;single;адъюнкт-аргумент;аргумент+адъюнкт;нет;id56;Мужской;20;Среднее общее;Учеба;sentence26.1; - ;22B;непрямой
4;стимул;вопрос;single;адъюнкт-аргумент;аргумент+адъюнкт;нет;id57;Мужской;20;Неоконченное высшее;Сфера обслуживания;sentence26.1; - ;22B;непрямой
4;стимул;вопрос;single;адъюнкт-аргумент;аргумент+адъюнкт;нет;id58;Мужской;20;Неоконченное среднее профессиональное;Искусство;sentence26.1; - ;22B;непрямой
5;стимул;вопрос;single;адъюнкт-аргумент;аргумент+адъюнкт;нет;id59;Женский;20;Неоконченное среднее профессиональное;Искусство;sentence26.1; - ;22B;непрямой
5;стимул;вопрос;single;адъюнкт-аргумент;аргумент+адъюнкт;нет;id60;Женский;20;Неоконченное среднее профессиональное;Искусство;sentence26.1; - ;22B;непрямой
1;стимул;вопрос;single;адъюнкт-аргумент;аргумент+адъюнкт;нет;id61;Женский;20;Неоконченное среднее профессиональное;Искусство;sentence26.1; - ;22B;непрямой
5;стимул;вопрос;single;адъюнкт-аргумент;аргумент+адъюнкт;нет;id62;Женский;20;Неоконченное среднее профессиональное;Искусство;sentence26.1; - ;22B;непрямой
5;стимул;вопрос;single;адъюнкт-аргумент;аргумент+адъюнкт;нет;id63;Женский;23;Среднее профессиональное;Бухгалтерский учет;sentence26.1; - ;22B;непрямой
5;стимул;вопрос;single;адъюнкт-аргумент;аргумент+адъюнкт;нет;id64;Женский;30;Высшее;Экономика;sentence26.1; - ;22B;непрямой
5;стимул;вопрос;single;адъюнкт-аргумент;аргумент+адъюнкт;нет;id65;Женский;24;Высшее;Маркетинг;sentence26.1; - ;22B;непрямой
5;стимул;вопрос;single;адъюнкт-аргумент;аргумент+адъюнкт;нет;id66;Женский;22;Высшее;Менеджмент;sentence26.1; - ;22B;непрямой
1;стимул;вопрос;single;адъюнкт-аргумент;аргумент+адъюнкт;нет;id67;Мужской;24;Высшее;Строительство;sentence26.1; - ;22B;непрямой
5;стимул;вопрос;single;адъюнкт-аргумент;аргумент+адъюнкт;нет;id68;Мужской;28;Высшее;Экология;sentence26.1; - ;22B;непрямой
5;стимул;вопрос;single;адъюнкт-аргумент;аргумент+адъюнкт;нет;id69;Женский;26;Высшее;Экономика;sentence26.1; - ;22B;непрямой
5;стимул;вопрос;single;адъюнкт-аргумент;аргумент+адъюнкт;нет;id70;Женский;24;Среднее профессиональное;Сфера обслуживания;sentence26.1; - ;22B;непрямой
5;стимул;вопрос;single;адъюнкт-аргумент;аргумент+адъюнкт;нет;id71;Мужской;21;Среднее профессиональное;Искусство;sentence26.1; - ;22B;непрямой
5;стимул;вопрос;single;адъюнкт-аргумент;аргумент+адъюнкт;нет;id72;Женский;23;Неоконченное среднее профессиональное;Искусство;sentence26.1; - ;22B;непрямой
5;стимул;вопрос;single;адъюнкт-аргумент;аргумент+адъюнкт;нет;id73;Женский;30;Высшее;IT;sentence26.1; - ;22B;непрямой
3;стимул;вопрос;single;адъюнкт-аргумент;аргумент+адъюнкт;нет;id74;Мужской;21;Среднее общее;Учеба;sentence26.1; - ;22B;непрямой
1;стимул;вопрос;single;адъюнкт-аргумент;аргумент+адъюнкт;нет;id75;Мужской;20;Неоконченное высшее;Экономика;sentence26.1; - ;22B;непрямой
2;стимул;восклицание;single;Y аргумент - X аргумент;2 аргумента;нет;id51;Женский;21;Неоконченное высшее;IT;sentence27.1; - ;16B;непрямой
2;стимул;восклицание;single;Y аргумент - X аргумент;2 аргумента;нет;id52;Женский;20;Неоконченное высшее;IT;sentence27.1; - ;16B;непрямой
5;стимул;восклицание;single;Y аргумент - X аргумент;2 аргумента;нет;id53;Мужской;20;Неоконченное высшее;IT;sentence27.1; - ;16B;непрямой
1;стимул;восклицание;single;Y аргумент - X аргумент;2 аргумента;нет;id54;Женский;20;Неоконченное высшее;Психология;sentence27.1; - ;16B;непрямой
5;стимул;восклицание;single;Y аргумент - X аргумент;2 аргумента;нет;id55;Мужской;23;Неоконченное высшее;IT;sentence27.1; - ;16B;непрямой
2;стимул;восклицание;single;Y аргумент - X аргумент;2 аргумента;нет;id56;Мужской;20;Среднее общее;Учеба;sentence27.1; - ;16B;непрямой
5;стимул;восклицание;single;Y аргумент - X аргумент;2 аргумента;нет;id57;Мужской;20;Неоконченное высшее;Сфера обслуживания;sentence27.1; - ;16B;непрямой
4;стимул;восклицание;single;Y аргумент - X аргумент;2 аргумента;нет;id58;Мужской;20;Неоконченное среднее профессиональное;Искусство;sentence27.1; - ;16B;непрямой
5;стимул;восклицание;single;Y аргумент - X аргумент;2 аргумента;нет;id59;Женский;20;Неоконченное среднее профессиональное;Искусство;sentence27.1; - ;16B;непрямой
5;стимул;восклицание;single;Y аргумент - X аргумент;2 аргумента;нет;id60;Женский;20;Неоконченное среднее профессиональное;Искусство;sentence27.1; - ;16B;непрямой
2;стимул;восклицание;single;Y аргумент - X аргумент;2 аргумента;нет;id61;Женский;20;Неоконченное среднее профессиональное;Искусство;sentence27.1; - ;16B;непрямой
5;стимул;восклицание;single;Y аргумент - X аргумент;2 аргумента;нет;id62;Женский;20;Неоконченное среднее профессиональное;Искусство;sentence27.1; - ;16B;непрямой
5;стимул;восклицание;single;Y аргумент - X аргумент;2 аргумента;нет;id63;Женский;23;Среднее профессиональное;Бухгалтерский учет;sentence27.1; - ;16B;непрямой
5;стимул;восклицание;single;Y аргумент - X аргумент;2 аргумента;нет;id64;Женский;30;Высшее;Экономика;sentence27.1; - ;16B;непрямой
1;стимул;восклицание;single;Y аргумент - X аргумент;2 аргумента;нет;id65;Женский;24;Высшее;Маркетинг;sentence27.1; - ;16B;непрямой
5;стимул;восклицание;single;Y аргумент - X аргумент;2 аргумента;нет;id66;Женский;22;Высшее;Менеджмент;sentence27.1; - ;16B;непрямой
4;стимул;восклицание;single;Y аргумент - X аргумент;2 аргумента;нет;id67;Мужской;24;Высшее;Строительство;sentence27.1; - ;16B;непрямой
5;стимул;восклицание;single;Y аргумент - X аргумент;2 аргумента;нет;id68;Мужской;28;Высшее;Экология;sentence27.1; - ;16B;непрямой
5;стимул;восклицание;single;Y аргумент - X аргумент;2 аргумента;нет;id69;Женский;26;Высшее;Экономика;sentence27.1; - ;16B;непрямой
5;стимул;восклицание;single;Y аргумент - X аргумент;2 аргумента;нет;id70;Женский;24;Среднее профессиональное;Сфера обслуживания;sentence27.1; - ;16B;непрямой
5;стимул;восклицание;single;Y аргумент - X аргумент;2 аргумента;нет;id71;Мужской;21;Среднее профессиональное;Искусство;sentence27.1; - ;16B;непрямой
5;стимул;восклицание;single;Y аргумент - X аргумент;2 аргумента;нет;id72;Женский;23;Неоконченное среднее профессиональное;Искусство;sentence27.1; - ;16B;непрямой
5;стимул;восклицание;single;Y аргумент - X аргумент;2 аргумента;нет;id73;Женский;30;Высшее;IT;sentence27.1; - ;16B;непрямой
3;стимул;восклицание;single;Y аргумент - X аргумент;2 аргумента;нет;id74;Мужской;21;Среднее общее;Учеба;sentence27.1; - ;16B;непрямой
1;стимул;восклицание;single;Y аргумент - X аргумент;2 аргумента;нет;id75;Мужской;20;Неоконченное высшее;Экономика;sentence27.1; - ;16B;непрямой
4;стимул;восклицание;single;аргумент-адъюнкт;аргумент+адъюнкт;да;id51;Женский;21;Неоконченное высшее;IT;sentence28.1; - ;28B;прямой
4;стимул;восклицание;single;аргумент-адъюнкт;аргумент+адъюнкт;да;id52;Женский;20;Неоконченное высшее;IT;sentence28.1; - ;28B;прямой
5;стимул;восклицание;single;аргумент-адъюнкт;аргумент+адъюнкт;да;id53;Мужской;20;Неоконченное высшее;IT;sentence28.1; - ;28B;прямой
1;стимул;восклицание;single;аргумент-адъюнкт;аргумент+адъюнкт;да;id54;Женский;20;Неоконченное высшее;Психология;sentence28.1; - ;28B;прямой
2;стимул;восклицание;single;аргумент-адъюнкт;аргумент+адъюнкт;да;id55;Мужской;23;Неоконченное высшее;IT;sentence28.1; - ;28B;прямой
2;стимул;восклицание;single;аргумент-адъюнкт;аргумент+адъюнкт;да;id56;Мужской;20;Среднее общее;Учеба;sentence28.1; - ;28B;прямой
3;стимул;восклицание;single;аргумент-адъюнкт;аргумент+адъюнкт;да;id57;Мужской;20;Неоконченное высшее;Сфера обслуживания;sentence28.1; - ;28B;прямой
4;стимул;восклицание;single;аргумент-адъюнкт;аргумент+адъюнкт;да;id58;Мужской;20;Неоконченное среднее профессиональное;Искусство;sentence28.1; - ;28B;прямой
5;стимул;восклицание;single;аргумент-адъюнкт;аргумент+адъюнкт;да;id59;Женский;20;Неоконченное среднее профессиональное;Искусство;sentence28.1; - ;28B;прямой
5;стимул;восклицание;single;аргумент-адъюнкт;аргумент+адъюнкт;да;id60;Женский;20;Неоконченное среднее профессиональное;Искусство;sentence28.1; - ;28B;прямой
1;стимул;восклицание;single;аргумент-адъюнкт;аргумент+адъюнкт;да;id61;Женский;20;Неоконченное среднее профессиональное;Искусство;sentence28.1; - ;28B;прямой
5;стимул;восклицание;single;аргумент-адъюнкт;аргумент+адъюнкт;да;id62;Женский;20;Неоконченное среднее профессиональное;Искусство;sentence28.1; - ;28B;прямой
5;стимул;восклицание;single;аргумент-адъюнкт;аргумент+адъюнкт;да;id63;Женский;23;Среднее профессиональное;Бухгалтерский учет;sentence28.1; - ;28B;прямой
5;стимул;восклицание;single;аргумент-адъюнкт;аргумент+адъюнкт;да;id64;Женский;30;Высшее;Экономика;sentence28.1; - ;28B;прямой
1;стимул;восклицание;single;аргумент-адъюнкт;аргумент+адъюнкт;да;id65;Женский;24;Высшее;Маркетинг;sentence28.1; - ;28B;прямой
5;стимул;восклицание;single;аргумент-адъюнкт;аргумент+адъюнкт;да;id66;Женский;22;Высшее;Менеджмент;sentence28.1; - ;28B;прямой
2;стимул;восклицание;single;аргумент-адъюнкт;аргумент+адъюнкт;да;id67;Мужской;24;Высшее;Строительство;sentence28.1; - ;28B;прямой
5;стимул;восклицание;single;аргумент-адъюнкт;аргумент+адъюнкт;да;id68;Мужской;28;Высшее;Экология;sentence28.1; - ;28B;прямой
5;стимул;восклицание;single;аргумент-адъюнкт;аргумент+адъюнкт;да;id69;Женский;26;Высшее;Экономика;sentence28.1; - ;28B;прямой
5;стимул;восклицание;single;аргумент-адъюнкт;аргумент+адъюнкт;да;id70;Женский;24;Среднее профессиональное;Сфера обслуживания;sentence28.1; - ;28B;прямой
5;стимул;восклицание;single;аргумент-адъюнкт;аргумент+адъюнкт;да;id71;Мужской;21;Среднее профессиональное;Искусство;sentence28.1; - ;28B;прямой
5;стимул;восклицание;single;аргумент-адъюнкт;аргумент+адъюнкт;да;id72;Женский;23;Неоконченное среднее профессиональное;Искусство;sentence28.1; - ;28B;прямой
5;стимул;восклицание;single;аргумент-адъюнкт;аргумент+адъюнкт;да;id73;Женский;30;Высшее;IT;sentence28.1; - ;28B;прямой
2;стимул;восклицание;single;аргумент-адъюнкт;аргумент+адъюнкт;да;id74;Мужской;21;Среднее общее;Учеба;sentence28.1; - ;28B;прямой
1;стимул;восклицание;single;аргумент-адъюнкт;аргумент+адъюнкт;да;id75;Мужской;20;Неоконченное высшее;Экономика;sentence28.1; - ;28B;прямой
4;стимул;вопрос;single;аргумент-адъюнкт;аргумент+адъюнкт;нет;id51;Женский;21;Неоконченное высшее;IT;sentence29.1; - ;24B;прямой
2;стимул;вопрос;single;аргумент-адъюнкт;аргумент+адъюнкт;нет;id52;Женский;20;Неоконченное высшее;IT;sentence29.1; - ;24B;прямой
5;стимул;вопрос;single;аргумент-адъюнкт;аргумент+адъюнкт;нет;id53;Мужской;20;Неоконченное высшее;IT;sentence29.1; - ;24B;прямой
